,Name,Price,Image,Link
49,Striped Print Shirt,"Rs.2,890",https://attirstore.com//attirstore.com/cdn/shop/files/20_cef442ce-99c3-4553-85f9-69c465989bef.jpg?v=1707638735&width=533,https://attirstore.com/products/striped-print-shirt-2-ss24
50,Geometric Print Shirt,"Rs.2,890",https://attirstore.com//attirstore.com/cdn/shop/files/18_295fe9eb-a0c0-4fde-804c-471d08bc3200.jpg?v=1707116368&width=533,https://attirstore.com/products/geometric-print-shirt-2-ss24
51,Creased-Effect Over Shirt in Orange,"Rs.4,290",https://attirstore.com//attirstore.com/cdn/shop/files/4-1_a04452da-582a-41a4-86df-dfac4b1949ab.jpg?v=1714982927&width=533,https://attirstore.com/products/creased-effect-over-shirt-in-peach-ss24
52,Creased-Effect Over Shirt in White,"Rs.4,290",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_8674copy.jpg?v=1709751322&width=533,https://attirstore.com/products/creased-effect-over-shirt-in-white-ss24
53,Relaxed-Fit Cotton Joggers in Grey Melange,"Rs.3,290",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_9075copy.jpg?v=1709734176&width=533,https://attirstore.com/products/relaxed-fit-cotton-joggers-in-grey-melange-ss24
54,Relaxed-Fit Cotton Joggers in Burnt Red,"Rs.3,290",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_9548copy.jpg?v=1709735068&width=533,https://attirstore.com/products/relaxed-fit-cotton-joggers-in-burnt-red-ss24
55,Relaxed-Fit Cotton Joggers in Olive,"Rs.3,290",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_9318copy.jpg?v=1709734567&width=533,https://attirstore.com/products/relaxed-fit-cotton-joggers-in-olive-ss24
56,Relaxed-Fit Cotton Joggers in White,"Rs.3,290",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_8630copy.jpg?v=1709733783&width=533,https://attirstore.com/products/relaxed-fit-cotton-joggers-in-white-ss24
57,Relaxed-Fit Cotton Joggers in Navy,"Rs.3,290",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_9169copy.jpg?v=1709734392&width=533,https://attirstore.com/products/relaxed-fit-cotton-joggers-in-navy-ss24
58,Relaxed-Fit Cotton Joggers in Black,"Rs.3,290",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_9061copy_694adb6a-cb08-49b1-89a3-9e96850ccf2c.jpg?v=1709734049&width=533,https://attirstore.com/products/relaxed-fit-cotton-joggers-in-black-ss24
59,Relaxed-Fit Cotton Joggers in Beige,"Rs.3,290",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_9381copy.jpg?v=1709734761&width=533,https://attirstore.com/products/relaxed-fit-cotton-joggers-in-beige-ss24
60,Stretch Cotton Button-Up Shirt in Navy,"Rs.3,490",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_9457copy.jpg?v=1710352282&width=533,https://attirstore.com/products/stretch-cotton-button-up-shirt-in-navy-ss24
61,Stretch Cotton Button-Up Shirt in Black,"Rs.3,490",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_8537copy.jpg?v=1710453455&width=533,https://attirstore.com/products/stretch-cotton-button-up-shirt-in-black-ss24
